,artist_name,track_name,track_id,popularity,genre,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,beat_duration,tatum_duration
616,Bad Bunny,SORRY PAPI,5jZ32WOU7sqzDYbzINwMUk,75,Reggaeton,2020,0.612,0.561,1,-6.054,1,0.0851,0.0601,0.0,0.145,0.393,191.911,163053,4,1.2564615079365078,0.15615353515625002
617,Ozuna,Dile Que Tu Me Quieres,5u5MvmVtitax9R1Mxh3reC,72,Reggaeton,2017,0.773,0.757,1,-4.959,1,0.0526,0.0864,3.73e-06,0.0727,0.858,88.006,226520,4,2.6855439024390244,0.34092435975609753
618,Maluma,11 PM,7KbF6AdprOXEEHlsq11Z6d,75,Reggaeton,2019,0.777,0.712,10,-4.84,1,0.277,0.217,0.0,0.091,0.68,95.692,175733,4,2.529773880597015,0.31689212454212456
619,Blessd,Tendencia Global,2iLegn1UOmpNpQAxcQoGJW,80,Reggaeton,2022,0.867,0.766,6,-3.542,1,0.124,0.527,8.5e-05,0.111,0.607,91.023,234402,4,2.6298564772727273,0.3285194382022472
620,Boza,Ella - Remix,7iHHlCbsFou5DZSW5HCPfs,80,Reggaeton,2021,0.747,0.812,3,-4.274,0,0.111,0.341,0.000131,0.174,0.884,180.062,330478,4,1.3294817959183671,0.1667188798370672
621,Plan B,Si No Le Contesto,3XaWuYsTtnkzCSBr0RmROc,73,Reggaeton,2010,0.846,0.747,1,-5.074,0,0.0533,0.0947,0.0,0.159,0.517,95.003,220057,4,2.50425459770115,0.31575181556195964
622,Plan B,Candy,2ctjDCCg1wHoQSjIJ8p6U4,69,Reggaeton,2014,0.897,0.864,11,-3.735,0,0.147,0.252,0.0,0.517,0.542,95.981,207627,4,2.5117986419753087,0.31299941896024464
623,Daddy Yankee,AGUA,4e4t1qNN47CzmCxFffzs4U,77,Reggaeton,2022,0.834,0.68,5,-4.082,0,0.0421,0.0495,2.61e-05,0.0751,0.32,118.03,204520,4,2.0441459793814434,0.25418676844783716
624,Myke Towers,Bandido,1xK1Gg9SxG8fy2Ya373oqb,77,Reggaeton,2020,0.713,0.617,8,-4.637,1,0.0887,0.122,0.0,0.0962,0.682,168.021,232853,4,1.4218776543209877,0.17884818885448917
625,Tego Calderon,Pa' Que Retozen,5YJ4BVvTFmVCxUyhKejHfR,76,Reggaeton,2003,0.815,0.856,1,-3.825,0,0.122,0.4,8.34e-05,0.244,0.872,91.995,151667,4,2.595388620689655,0.32583698275862066
626,Daddy Yankee,REMIX,65MqlYPOWReasKWcuCaOCW,78,Reggaeton,2022,0.819,0.781,1,-4.879,1,0.0547,0.0323,0.0012,0.121,0.385,100.062,163680,4,2.3542339393939393,0.2998175862068965
627,Bad Bunny,BYE ME FUI,0FktnzDqjClqU6iqOZVEs2,73,Reggaeton,2020,0.712,0.599,5,-6.342,0,0.112,0.412,2.15e-05,0.103,0.588,179.788,178000,4,1.3385853076923078,0.16699723809523812
628,KAROL G,EL BARCO,0MT6qJd7wKlWjH7tP7oWHi,73,Reggaeton,2021,0.85,0.849,8,-3.436,0,0.0437,0.611,0.000193,0.329,0.92,143.975,203507,4,1.6597264166666668,0.20832839583333335
629,J Balvin,Si Tu Novio Te Deja Sola,2joKSGkqac0LIwYG9Ghrwq,73,Reggaeton,2017,0.718,0.46,3,-9.498,0,0.0711,0.519,0.0,0.0981,0.52,121.927,243560,4,1.9817562809917355,0.24618644171779142
630,Maluma,Cositas de la USA,5c4KBG3ATUOmP8y2KHGGoI,75,Reggaeton,2022,0.835,0.587,11,-7.094,1,0.322,0.203,2.83e-05,0.101,0.423,90.001,189016,4,2.654138695652174,0.3330437275985663
631,Alvaro Diaz,Problemón,2Q4MRMnSAMckugCtR5jgXT,79,Reggaeton,2021,0.729,0.737,2,-3.727,0,0.064,0.275,7.58e-06,0.137,0.369,91.99,193013,4,2.570812972972973,0.3257806484641638
632,Bad Bunny,Está Cabrón Ser Yo,4saHEjXw7O1NXJOzBkUKKG,72,Reggaeton,2020,0.81,0.854,10,-3.999,0,0.254,0.0732,0.0,0.123,0.879,154.083,227939,4,1.553195379310345,0.1944852495697074
633,Tainy,"Agua - Music From ""Sponge On The Run"" Movie",5vlke76kg1x5VzjVNzDeDH,3,Reggaeton,2022,0.76,0.658,7,-5.275,1,0.275,0.162,0.0,0.195,0.565,100.202,157944,4,2.35822696969697,0.29869036121673004
634,Bad Bunny,MALDITA POBREZA,0Lsis3LB0XAK6XlTHXaJk2,70,Reggaeton,2020,0.762,0.861,4,-4.075,0,0.0652,0.139,1.08e-06,0.0956,0.588,133.037,213609,4,1.7853396551724139,0.2256811123110151
635,Daddy Yankee,PARA SIEMPRE,272vIYVYzfAgHUQRUYWmhP,76,Reggaeton,2022,0.794,0.828,8,-5.883,0,0.0756,0.0999,0.0,0.102,0.368,90.015,210333,4,2.6294480519480516,0.33304704545454544
636,Sech,Otro Trago - Remix,4bTZeO72FwMa6wKOiqoynL,73,Reggaeton,2019,0.725,0.79,0,-2.331,1,0.197,0.0711,1.14e-06,0.0602,0.763,175.988,287773,4,1.3421806103286387,0.1701787054631829
637,Jay Wheeler,"La Curiosidad (feat. Dj Nelson, Jhay Cortez, Lunay & Kendo Kaponi) - Blue Grand Prix Remix",7LE1K0lZyRFZjSlrnm7lfD,75,Reggaeton,2020,0.841,0.674,2,-5.35,1,0.0962,0.104,0.0,0.131,0.761,90.007,382555,4,2.611118194444445,0.33338075704225356
638,Jerry Di,Mi Cuarto,6fmQjRuo7XvRFCK2qex5hQ,73,Reggaeton,2020,0.854,0.525,1,-4.426,1,0.214,0.819,0.0,0.146,0.63,97.054,197587,4,2.4743573076923084,0.30937148734177217
639,De La Ghetto,Sensacion Del Bloque,5A0ri3x81rifuQAtzYe3od,0,Reggaeton,2022,0.709,0.726,7,-7.129,1,0.0411,0.0977,0.0,0.301,0.405,92.014,182187,4,2.6281902985074628,0.3260910661764706
640,De La Ghetto,La Pared 720,4wtCOsaxbq374it8ph5m7e,0,Reggaeton,2022,0.698,0.845,7,-4.705,1,0.12,0.176,0.0,0.239,0.749,171.938,276105,4,1.39150087628866,0.17439260925449873
641,Myke Towers,Experimento,6c32C8T3KlXrbvWSoD5aON,80,Reggaeton,2021,0.805,0.806,6,-3.589,0,0.0393,0.0828,0.0,0.156,0.682,110.042,222728,4,2.140772352941176,0.27220628712871286
642,Myke Towers,Si Se Da - Remix,6K5BsR04ijf3FHNzjbaagD,76,Reggaeton,2019,0.817,0.672,11,-5.612,0,0.299,0.441,0.0,0.13,0.774,93.999,332240,4,2.4719603759398496,0.3193130464216634
643,Maluma,Felices los 4,1RouRzlg8OKFeqc6LvdxmB,73,Reggaeton,2018,0.766,0.756,5,-5.861,1,0.132,0.213,0.0,0.349,0.716,94.027,230000,4,2.5136231460674154,0.3186935211267606
644,Feid,FRIKI,3No3zHVwKadKDR00kZdmAB,75,Reggaeton,2021,0.818,0.88,6,-2.411,0,0.0577,0.0237,0.0,0.0777,0.686,94.985,144987,4,2.537966607142857,0.3159152863436124
645,Mora,LA INOCENTE,5jt25aFjW2kNoBqaEVaz5W,78,Reggaeton,2022,0.757,0.789,5,-3.46,0,0.0583,0.307,0.0,0.0717,0.464,91.911,202174,4,2.609031710526316,0.32616947712418304
646,Ozuna,Deprimida,41yHlQmNvtjRpoexYcSyJp,76,Reggaeton,2022,0.811,0.728,1,-4.424,0,0.0619,0.0609,0.000658,0.137,0.725,88.001,217627,4,2.6512327160493827,0.3408585849056604
647,Nicky Jam,Ojos Rojos,5hYRabCQuFZN8yVCQsSeyF,76,Reggaeton,2022,0.789,0.763,9,-4.404,1,0.0858,0.0269,5.04e-05,0.153,0.251,98.019,152111,4,2.4296204918032784,0.30502853658536583
648,Bad Bunny,LA DROGA,67ACYA3UI6QMNtHX6b34wX,73,Reggaeton,2020,0.643,0.727,1,-5.506,1,0.0389,0.0439,0.0,0.123,0.295,90.019,162299,4,2.6111747540983608,0.3334162962962963
649,Danny Ocean,Me rehúso,6wB2R2GUg1pfLS2iY5OlNx,2,Reggaeton,2022,0.743,0.804,1,-6.327,1,0.0676,0.0231,0.0,0.0494,0.425,104.822,205715,4,2.299961931818182,0.287267619047619
650,Anuel AA,Súbelo,3xv8JksRyqHa1lwkM9xvJf,71,Reggaeton,2021,0.625,0.754,6,-4.158,0,0.076,0.17,3.76e-05,0.109,0.746,89.888,239797,4,2.724531744186047,0.33757283667621774
651,Daddy Yankee,Vuelve,0gCPvo1GkbtPhMqg5Gbx1K,74,Reggaeton,2017,0.734,0.531,1,-5.662,1,0.0321,0.196,0.0,0.119,0.199,130.024,279613,4,1.8558320945945943,0.23080926298157456
652,Daddy Yankee,HOT,5Pg4qYTcvCUBBq3jBhKq0t,75,Reggaeton,2022,0.898,0.677,11,-6.422,0,0.243,0.0223,0.0,0.35,0.578,130.027,154493,4,1.8551225925925925,0.23150532012195119
653,Ozuna,Del Mar,5cpJFiNwYyWwFLH0V6B3N8,75,Reggaeton,2020,0.759,0.636,6,-5.585,1,0.0369,0.0224,0.000143,0.166,0.536,109.976,214507,4,2.1817972164948456,0.2727341282051282
654,J Balvin,Poblado - Remix,1WedZeiezCmCEOzLwhx0hV,74,Reggaeton,2021,0.813,0.809,3,-5.382,0,0.0846,0.102,1.37e-06,0.377,0.646,93.005,393280,4,2.5913,0.32282328358208956
655,KAROL G,Ahora Me Llama,0alSPoUfrGb0RdVVG4Lf3n,70,Reggaeton,2017,0.646,0.573,7,-5.716,0,0.041,0.00949,3.98e-05,0.0932,0.109,134.979,235227,4,1.757437786259542,0.2226775769230769
656,Camilo,KESI - Remix,0IqCoZ168iRc9LqfrYgpZy,78,Reggaeton,2021,0.871,0.815,4,-4.439,1,0.0477,0.127,6.18e-06,0.094,0.823,122.959,176575,4,1.950731797752809,0.24383823529411766
657,Bad Bunny,EL MUNDO ES MÍO,36DHxTW2xdr9GG15T9oK9L,69,Reggaeton,2020,0.716,0.522,5,-6.834,1,0.0582,0.166,6.5e-05,0.113,0.224,76.993,165199,4,3.102740384615385,0.3897380288461539
658,Natti Natasha,Criminal,6Za3190Sbw39BBC77WSS1C,74,Reggaeton,2017,0.814,0.813,2,-3.023,0,0.0561,0.03,9.33e-05,0.255,0.839,79.997,232550,4,3.000598666666667,0.37506440789473683
659,KAROL G,A Ella,1pkMzGqBBS10nDiiYrNGGJ,72,Reggaeton,2017,0.735,0.759,2,-5.354,1,0.193,0.242,1.96e-05,0.15,0.598,181.902,198907,4,1.3025896644295303,0.16475008460236887
660,Becky G,FULANITO,59L8x0xy8njj75vzVCPMqg,76,Reggaeton,2021,0.93,0.837,7,-4.632,0,0.187,0.256,2.37e-06,0.239,0.821,111.898,158532,4,2.1168950000000004,0.268480553633218
661,Ozuna,Se Preparó,1m69ELEgE6k5ZWsap40ozt,73,Reggaeton,2017,0.739,0.821,1,-4.233,1,0.0852,0.222,9.6e-06,0.311,0.693,171.077,188080,4,1.3723977037037036,0.17549225988700565
662,Don Omar,Se Menea,1ZcrHpBbILPNfhBtPhQVHh,76,Reggaeton,2021,0.711,0.839,7,-6.288,1,0.117,0.0472,0.0,0.0806,0.932,179.936,190880,4,1.3311763571428574,0.1666875709219858
663,Anuel AA,North Carolina,0B1J4Mm4oRVMqoy6RM9vIM,71,Reggaeton,2021,0.705,0.541,5,-6.421,0,0.0701,0.369,0.0,0.206,0.273,139.909,176539,4,1.7072838613861385,0.21501383084577114
664,KAROL G,"Ay, DiOs Mío!",7x4ASXYEKfQBCewcZhK776,72,Reggaeton,2020,0.718,0.712,11,-4.366,1,0.174,0.512,0.00121,0.104,0.531,180.034,189653,4,1.3247660431654675,0.16675332733812948
665,Chris Jedi,Ahora Dice,5lhcHMDQpNwhM62lSOrvLf,74,Reggaeton,2017,0.704,0.691,6,-5.414,1,0.158,0.255,0.0,0.129,0.427,143.982,270493,4,1.6441911180124227,0.20851559374999998
666,Yaga & Mackie,Aparentemente,1wYFvhxzKJ8W3B8TM0Ag2k,69,Reggaeton,2007,0.86,0.692,1,-6.293,0,0.112,0.0736,0.00247,0.182,0.85,93.992,303640,4,2.558541965811967,0.3190968565400844
667,Ozuna,Una Locura,5y7DaS3jAc9eZzcSOoUIwU,77,Reggaeton,2020,0.714,0.761,5,-4.596,0,0.0427,0.139,0.00035,0.241,0.906,168.022,230693,4,1.427406459627329,0.1787053488372093
668,Maluma,Aloha,5RAIMjdrCEjpjaR5tBATXU,74,Reggaeton,2021,0.807,0.712,1,-5.757,1,0.1,0.532,2.37e-05,0.163,0.792,100.004,241659,4,2.384601717171717,0.2996205263157895
669,Don Omar,En Su Nota,4dNgqN7apwc7UenoMo0zS2,0,Reggaeton,2022,0.639,0.842,6,-5.958,0,0.259,0.00525,3.68e-05,0.219,0.891,191.983,221320,4,1.2501661046511627,0.1563114739884393
670,Daddy Yankee,PASATIEMPO,3qUdysxsu5FDvOl7nR5vln,77,Reggaeton,2022,0.846,0.668,5,-5.071,1,0.0488,0.037,0.0,0.207,0.556,100.04,204127,4,2.4000248809523805,0.3000646153846154
671,Don Omar,Hasta Abajo,4E9s3Lhvh7PZc5gZhDsZJo,0,Reggaeton,2022,0.759,0.885,7,-4.516,1,0.0636,0.351,3.68e-05,0.468,0.673,89.966,233720,4,2.6664018604651165,0.3353241569767442
672,Don Omar,Te Recordaré Bailando,3a0NvQUeiki01Dr3SJvPNM,1,Reggaeton,2022,0.718,0.887,0,-4.776,1,0.0442,0.0241,2.95e-06,0.0564,0.723,92.002,213240,4,2.568365925925926,0.326110900621118
673,Don Omar,Zumba,2onw5q5PmruuKoPLRogFkD,0,Reggaeton,2022,0.718,0.891,9,-3.494,0,0.0404,0.00175,0.0146,0.138,0.828,124.981,263973,4,1.9236466911764705,0.24002375912408758
674,Don Omar,Pobre Diabla,7n6L7Pu2rCVVbjlrzLPJwg,1,Reggaeton,2022,0.741,0.787,5,-6.228,1,0.0525,0.217,0.0179,0.0835,0.771,91.993,255680,4,2.54720806122449,0.3257454285714286
675,"Héctor ""El Father""",El Telefono,614NVFo5csQqRnryl4jXs2,70,Reggaeton,2006,0.808,0.682,2,-7.128,1,0.0963,0.171,1.42e-06,0.464,0.491,89.987,235627,4,2.650531954022988,0.3341229799426934
676,J Balvin,COMO UN BEBÉ,7knLcYCOSaURD0d7HUULFM,71,Reggaeton,2019,0.825,0.807,6,-5.753,1,0.0949,0.0732,4.79e-06,0.138,0.816,103.053,218827,4,2.2773503191489364,0.29188272849462366
677,Bad Bunny,Solo de Mi,4uP3pUP18ennmz0tb3GphR,72,Reggaeton,2018,0.743,0.73,10,-4.314,0,0.125,0.287,8.1e-05,0.0778,0.15,179.972,197968,4,1.3159035135135135,0.16651620338983053
678,Anuel AA,Sola,5q2JbCNi4FcnglgPfxcV65,76,Reggaeton,2016,0.639,0.869,11,-4.024,1,0.147,0.27,0.0,0.0802,0.767,169.801,307910,4,1.4114587096774194,0.17665231300345224
679,Gigolo Y La Exce,Sexto Sentido (feat. Bad Bunny),1XDBrOUa5swy7lhO06mggm,72,Reggaeton,2017,0.715,0.615,5,-5.475,0,0.0686,0.41,0.0,0.126,0.52,140.977,227291,4,1.691045864661654,0.21298020754716981
680,J Balvin,Azul,2lCkncy6bIB0LTMT7kvrD1,73,Reggaeton,2020,0.843,0.836,11,-2.474,0,0.0695,0.0816,0.00138,0.0532,0.65,94.018,205933,4,2.553031875,0.32013043750000003
681,Nio Garcia,Travesuras - Remix,0VWLId2RwPCno9s1cJm2Vy,73,Reggaeton,2021,0.739,0.788,1,-5.198,1,0.0731,0.0513,0.0,0.282,0.473,175.996,324426,4,1.36091843220339,0.1704757309322034
682,Bad Bunny,Caro,6it15CsDlkqB7N4lF0C1qM,71,Reggaeton,2018,0.651,0.575,0,-7.739,1,0.299,0.627,0.000202,0.0961,0.248,160.007,229456,4,1.5210419333333334,0.18949205298013247
683,Nicky Jam,X,5YUyW9opqNsMSEzzecZih1,74,Reggaeton,2019,0.594,0.749,9,-5.298,0,0.056,0.0338,0.00106,0.3,0.694,179.968,172854,4,1.330690625,0.1666795914396887
684,Myke Towers,ALMAS GEMELAS,2KcNrONbZ0hvBPjvrDO2tx,77,Reggaeton,2021,0.793,0.745,7,-4.579,1,0.0571,0.182,0.000189,0.293,0.716,94.979,235411,4,2.531956923076923,0.3156878260869565
685,Fuego,Una Vaina Loca,6YYmoV9YbBefsspGmqFHbs,75,Reggaeton,2011,0.792,0.676,1,-12.813,1,0.0546,0.172,1.93e-05,0.0654,0.712,117.011,188894,4,2.061285888888889,0.25623040983606554
686,Bad Bunny,Sensualidad,5hcisvFMidkMJlElTO9Qmw,73,Reggaeton,2017,0.807,0.681,11,-6.268,1,0.0983,0.423,0.0,0.0962,0.676,140.006,297485,4,1.713574970414201,0.21422383823529412
687,Justin Quiles,La Botella,6GPBXtnSepHovJi1uD1Ggj,76,Reggaeton,2021,0.79,0.766,6,-3.497,0,0.111,0.324,0.0,0.0832,0.825,82.026,226010,4,2.922713815789474,0.3654339215686274
688,Jory Boy,No Te Hagas,5hKjEpYrJIJs6uPl7zw6Y6,71,Reggaeton,2017,0.748,0.69,0,-3.812,0,0.0477,0.0353,0.0,0.315,0.433,131.972,233251,4,1.8260139999999998,0.2278953174603175
689,Daddy Yankee,BOMBÓN,4OAPnWJ3J5w4c4IBLh2chn,75,Reggaeton,2022,0.843,0.789,7,-2.801,1,0.247,0.0028,2.41e-05,0.0322,0.571,125.071,182413,4,1.896595268817205,0.23902042895442357
690,Bad Bunny,P FKN R,0fgsKar6uBO08vzHXkTjWi,69,Reggaeton,2020,0.82,0.635,5,-5.749,0,0.0772,0.409,0.0,0.244,0.528,101.024,258280,4,2.370571775700934,0.2969940835266821
691,Eddy Lover,Perdóname,44EcdbANmj0h8hEmcpUq7R,75,Reggaeton,2008,0.675,0.821,9,-5.747,0,0.0308,0.243,0.0,0.19,0.407,95.027,242467,4,2.519566736842105,0.3156492447916667
692,Bryant Myers,Triste,7narbj6zkSW1SnMhAPep0u,72,Reggaeton,2018,0.692,0.719,9,-5.373,1,0.124,0.408,0.0,0.0986,0.266,130.053,264906,4,1.816012152777778,0.23063929701230232
693,Wisin,Escápate Conmigo (feat. Ozuna),1KSqYYJFyfTecXFk9M0prc,72,Reggaeton,2017,0.744,0.859,11,-3.166,1,0.0795,0.0256,6.27e-05,0.0881,0.787,91.977,232787,4,2.603334367816092,0.3254741926345609
694,Mora,MEMORIAS,2hLXUbsOU9cDb9RFva9FYr,77,Reggaeton,2022,0.771,0.707,2,-6.404,0,0.055,0.389,0.0,0.0745,0.317,127.963,228750,4,1.8684069421487601,0.23505122406639
695,Nicky Jam,Hasta el Amanecer,5Fim1gaXBgsiFfsQAfQSDS,71,Reggaeton,2017,0.832,0.608,6,-6.042,0,0.0385,0.282,0.0,0.0761,0.589,94.013,198707,4,2.5362419736842106,0.31909777049180327
696,Angel Y Khriz,Ven Bailalo - Reggaeton Mix,5nZYc9ZDMhlXv6iWahZTU8,75,Reggaeton,2005,0.675,0.919,11,-6.075,0,0.0366,0.0606,0.00653,0.103,0.726,97.017,252773,4,2.4864859405940596,0.3092872058823529
697,Bad Bunny,De Museo,267NGliXM8YLVZiKAD9Otm,71,Reggaeton,2021,0.592,0.494,4,-10.618,0,0.0747,0.237,0.0,0.13,0.231,132.037,209771,4,1.5691345384615383,0.19654925143953936
698,Camilo,Índigo,4knc1Fp3kbuq8bH2byOvLu,79,Reggaeton,2021,0.748,0.779,0,-6.659,1,0.0342,0.00884,3.96e-05,0.113,0.928,128.91,214933,4,1.842012743362832,0.23283191964285713
699,J Balvin,Bonita,0atfY1ew83Ql9nNnJiD2t5,71,Reggaeton,2017,0.775,0.867,5,-1.582,0,0.0414,0.0132,0.00684,0.278,0.869,96.038,265747,4,2.4869906603773586,0.3117519764705882
700,Bad Bunny,200 Mph,5jGUJXnELDaDTgiRjD9lsg,69,Reggaeton,2018,0.85,0.5,8,-6.708,1,0.0665,0.0139,0.000384,0.0947,0.816,160.02,170509,4,1.496603873873874,0.18751973214285714
701,Bad Bunny,BAD CON NICKY,5bmSver2b3ZXyuyLKtgnFI,70,Reggaeton,2020,0.59,0.729,7,-4.95,0,0.0893,0.321,0.0,0.659,0.712,93.094,202240,4,2.475433037974683,0.3045027554179566
702,Tony Dize,Permitame,0X5jHsNHshuHNfAWs1sxQ5,69,Reggaeton,2008,0.629,0.668,8,-6.974,1,0.15,0.0287,0.0,0.159,0.904,214.025,185013,4,1.1165776687116564,0.14026214395099543
703,Wisin,Emojis de Corazones (feat. Los Legendarios),5Mw46yRtdiOdjqSG0eDItr,75,Reggaeton,2021,0.823,0.687,4,-4.715,0,0.0561,0.067,0.000135,0.286,0.28,98.016,303427,4,2.4206181300813006,0.3062526584867076
704,J Balvin,YO LE LLEGO,0uIfrUwwg0Z7KTitul7E3T,67,Reggaeton,2019,0.785,0.792,9,-4.695,0,0.0641,0.0104,0.0,0.104,0.528,155.036,249600,4,1.5266635403726707,0.193544609375
705,Ivy Queen,Quiero Bailar,1EyH5BK5Cx5XzQyEDks0fT,62,Reggaeton,2004,0.853,0.846,5,-5.261,1,0.0951,0.3,0.0,0.294,0.737,95.027,184507,4,2.521963802816902,0.3163969337979094
706,Don Omar,Salió El Sol,48NXpYRuvv9izul4oXhqS9,74,Reggaeton,2006,0.887,0.701,4,-5.892,0,0.0873,0.106,0.00948,0.0466,0.965,110.002,315293,4,2.1781315277777775,0.27274871750433277
707,Maluma,HP,1LIqNVhaIgxXUt2eVoIQJ3,72,Reggaeton,2019,0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,184436,4,2.5521878571428576,0.3260742599277978
708,Bad Bunny,Hablamos Mañana,1V8XneTrX6kKeoxYbk4x6h,72,Reggaeton,2020,0.683,0.677,1,-4.496,1,0.0469,0.0869,0.0,0.0998,0.514,156.019,240253,4,1.5233076923076925,0.19193192307692308
709,Daddy Yankee,ZONA DEL PERREO,4pN4uE4g6srE6376NDwMJP,74,Reggaeton,2022,0.803,0.838,0,-3.23,1,0.0858,0.0905,0.011,0.0861,0.637,91.986,191920,4,2.6087883333333335,0.32621160409556316
710,Nicky Jam,El Perdón (with Enrique Iglesias),7qCAVkHWZkF44OzOUKf8Cr,73,Reggaeton,2017,0.628,0.69,8,-5.83,1,0.0511,0.443,0.0,0.113,0.66,179.908,205907,4,1.3323490849673205,0.16653891056910572
711,Wisin,Buenos Días,2MxHuZWC99rsELX9SrCW7K,78,Reggaeton,2022,0.679,0.806,8,-4.226,1,0.0517,0.0671,0.0,0.0847,0.966,171.915,199827,4,1.3955056834532373,0.1744875535714286
712,Natti Natasha,La Mejor Versión de Mi - Remix,2dy3TKVDEbIeWxeIb8JWqZ,73,Reggaeton,2019,0.735,0.712,11,-5.119,0,0.0326,0.732,0.0,0.302,0.894,131.938,229333,4,1.82206064516129,0.2282612
713,Mora,2010,6XHBJ1LSOcVINYXAAd6KIH,73,Reggaeton,2022,0.755,0.698,10,-5.554,1,0.106,0.14,0.0,0.12,0.678,176.022,171691,4,1.369005867768595,0.17040828220858895
714,J Balvin,ODIO,7alOsNr36sJ8CyOEP4aILq,68,Reggaeton,2019,0.74,0.698,6,-3.838,0,0.0388,0.215,0.0,0.116,0.529,139.99,270400,4,1.7060473717948719,0.2150501121794872
715,Daddy Yankee,Tu Príncipe,2FNqnsX74ZlwduUAcnmzee,74,Reggaeton,2004,0.77,0.804,4,-5.479,1,0.0623,0.16,1e-05,0.193,0.568,94.017,205520,4,2.5372155,0.3189960248447205
716,Arcangel,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),6NSMQFKgjpQb0KkjMDYIK0,74,Reggaeton,2016,0.815,0.514,6,-9.446,0,0.361,0.54,0.0,0.611,0.623,120.054,264000,4,1.9915544615384613,0.2500439615384615
717,Cosculluela,Madura (feat. Bad Bunny),0r9d60ZYPAlFHq8qnUtkXN,71,Reggaeton,2018,0.878,0.555,1,-7.639,0,0.202,0.138,1.34e-06,0.151,0.751,88.029,190909,4,2.748992121212121,0.34098966789667895
718,Bad Bunny,Pa Ti,2QrGCbW0ylj94JfkgLZFlA,73,Reggaeton,2017,0.76,0.718,1,-3.017,1,0.232,0.348,0.0,0.0982,0.557,128.14,191295,4,1.8756101980198023,0.23402458128078818
719,Daddy Yankee,Rompe,4Xtlw8oXkIOvzV7crUBKeZ,72,Reggaeton,2005,0.696,0.858,9,-5.155,1,0.0859,0.0727,3.19e-06,0.0631,0.533,176.061,188627,4,1.3536032608695654,0.17044472826086957
720,Mora,TUS LÁGRIMAS,30W8VKHrAZmHzObnwAoc1u,77,Reggaeton,2022,0.683,0.714,1,-4.898,1,0.252,0.181,1e-06,0.111,0.448,173.963,174483,4,1.3768890909090907,0.17282474226804123
721,El Alfa,Curazao,2gMau9LsRZtWOrq5cBGywB,68,Reggaeton,2021,0.854,0.943,11,-4.876,0,0.0846,0.11,1.41e-05,0.0528,0.53,129.256,239578,4,1.8396354263565893,0.23263701754385963
722,Jay Wheeler,Dime Que Sí,664N81BanO9zNURGi2iliG,73,Reggaeton,2019,0.899,0.48,9,-6.196,1,0.06,0.326,0.0,0.0735,0.392,94.011,211103,4,2.5551542499999997,0.3193150925925926
723,Anuel AA,Si Tu Me Busca,7krngwvy6pL3EVgOhDe7zE,70,Reggaeton,2022,0.787,0.576,11,-5.181,0,0.263,0.496,0.0,0.108,0.36,93.817,272053,4,2.546857238095238,0.32228616306954433
724,Bad Bunny,BENDICIONES,2CoMYp2uIKsT09nreEZnZn,69,Reggaeton,2020,0.828,0.581,11,-9.909,1,0.0725,0.0378,0.0,0.103,0.843,143.995,155060,4,1.635740425531915,0.20830494623655915
725,Bad Bunny,Me Mata,2wgDAPgBhFA7pnIbm0YOhP,72,Reggaeton,2017,0.841,0.53,9,-11.467,1,0.205,0.551,0.0,0.119,0.686,114.028,412632,4,2.0999264948453606,0.2631475902061855
726,Wisin & Yandel,Rakata,5uVjUTstAPE3lhgjNSVGUB,71,Reggaeton,2019,0.872,0.786,1,-5.473,1,0.142,0.0348,0.0,0.0776,0.722,95.986,172680,4,2.4915852941176473,0.312775401459854
727,Ozuna,El Farsante - Remix,7uYgVgRSgqluZclLS7wpp4,70,Reggaeton,2018,0.737,0.742,6,-2.875,1,0.0441,0.218,0.0,0.316,0.386,119.966,258000,4,1.9949115079365078,0.2513853373015873
728,Bad Bunny,PA' ROMPERLA,5XqCz18k96K8tx6DAYM97i,70,Reggaeton,2020,0.772,0.83,7,-5.019,1,0.0599,0.016,0.0,0.0843,0.697,94.011,194200,4,2.5437657333333332,0.31912524752475246
729,Wisin & Yandel,Rakata - Remix,1UbtsBX3vmziAkMuu2neJC,2,Reggaeton,2022,0.885,0.826,1,-5.327,1,0.298,0.131,0.0,0.142,0.765,96.007,211747,4,2.478635714285714,0.31162086309523807
730,Wisin & Yandel,Algo Me Gusta De Ti,60BRXXsmuZVXTbRvCJrkGd,0,Reggaeton,2022,0.626,0.769,11,-5.296,0,0.0325,0.00291,0.0,0.0598,0.237,127.949,274947,4,1.840698851351351,0.23445258561643836
731,Wisin & Yandel,Sexy Movimiento,5fiZ4KHojssadVUvWLGcKA,0,Reggaeton,2022,0.787,0.858,10,-4.152,0,0.0373,0.405,2.95e-06,0.133,0.814,105.0,211920,4,2.2665408791208788,0.28569430136986307
732,Ozuna,El Farsante,5EId1m4DNwTf3at31w8bPJ,73,Reggaeton,2017,0.735,0.703,6,-4.249,1,0.0611,0.2,0.0,0.259,0.323,120.007,233827,4,2.0008673684210523,0.2507122925764192
733,J Balvin,MOJAITA,71pEiUWwfDFiRO6RmFpnBf,68,Reggaeton,2019,0.45,0.842,0,-3.602,1,0.102,0.0171,0.0,0.377,0.885,172.069,187333,4,1.5222618852459016,0.19341852390852393
